dataset,model,seed,degree,risk,score,is_member
Cora,GCN,42,2,0.7133550643920898,0.9020012617111206,0
Cora,GCN,42,5,0.08273614943027496,0.995087206363678,0
Cora,GCN,42,1,0.57003253698349,0.9935205578804016,1
Cora,GCN,42,3,0.1758957952260971,0.6600052118301392,0
Cora,GCN,42,5,0.16872964799404144,0.9998701810836792,0
Cora,GCN,42,6,0.20148907601833344,0.9999768733978271,0
Cora,GCN,42,4,0.22605863213539124,0.9952335953712463,0
Cora,GCN,42,2,0.2833876311779022,0.9356558918952942,1
Cora,GCN,42,8,0.2953311800956726,0.9723836779594421,1
Cora,GCN,42,1,0.57003253698349,0.9897245168685913,0
Cora,GCN,42,2,0.2833876311779022,0.9707686305046082,0
Cora,GCN,42,2,0.49837133288383484,0.9807007312774658,0
Cora,GCN,42,5,0.5986970663070679,0.827466607093811,1
Cora,GCN,42,4,0.22605863213539124,0.9996318817138672,0
Cora,GCN,42,1,0.57003253698349,0.843837559223175,0
Cora,GCN,42,4,0.22605863213539124,0.9736407995223999,1
Cora,GCN,42,8,0.13409337401390076,0.9868314266204834,0
Cora,GCN,42,3,0.8925081491470337,0.18125402927398682,1
Cora,GCN,42,1,0.57003253698349,0.9930933713912964,1
Cora,GCN,42,1,0.57003253698349,0.9573985934257507,1
Cora,GCN,42,5,0.08273614943027496,0.9397682547569275,0
Cora,GCN,42,3,0.1758957952260971,0.9953340888023376,0
Cora,GCN,42,1,0.35504886507987976,0.9660483002662659,1
Cora,GCN,42,4,0.5485342144966125,0.6425002813339233,0
Cora,GCN,42,5,0.5127035975456238,0.976520299911499,0
Cora,GCN,42,3,0.1758957952260971,0.9966493248939514,1
Cora,GCN,42,12,0.13730894029140472,0.9998084902763367,1
Cora,GCN,42,2,0.7133550643920898,0.6254861950874329,0
Cora,GCN,42,7,0.040251269936561584,0.9992699027061462,1
Cora,GCN,42,3,0.1758957952260971,0.9936208128929138,1
Cora,GCN,42,2,0.2833876311779022,0.9953646659851074,0
Cora,GCN,42,3,0.1758957952260971,0.9645015001296997,1
Cora,GCN,42,5,0.3980455994606018,0.6727574467658997,0
Cora,GCN,42,3,0.6058632135391235,0.9307781457901001,0
Cora,GCN,42,1,0.35504886507987976,0.9930353164672852,1
Cora,GCN,42,12,0.20897017419338226,0.9869270920753479,0
Cora,GCN,42,4,0.33355045318603516,0.9914201498031616,0
Cora,GCN,42,8,0.24158523976802826,0.9997798800468445,0
Cora,GCN,42,6,0.602791965007782,0.6254294514656067,1
Cora,GCN,42,4,0.22605863213539124,0.9998424053192139,1
Cora,GCN,42,4,0.22605863213539124,0.9716662764549255,1
Cora,GCN,42,5,0.2117263823747635,0.9246186017990112,0
Cora,GCN,42,1,0.57003253698349,0.9999353885650635,0
Cora,GCN,42,2,0.2833876311779022,0.5746299624443054,1
Cora,GCN,42,5,0.5986970663070679,0.8776674866676331,1
Cora,GCN,42,2,0.2833876311779022,0.6775444746017456,0
Cora,GCN,42,3,0.1758957952260971,0.9423115253448486,0
Cora,GCN,42,6,0.058166585862636566,0.9465323686599731,1
Cora,GCN,42,2,0.7133550643920898,0.04562107101082802,0
Cora,GCN,42,33,0.1904962658882141,1.0,1
Cora,GCN,42,2,0.49837133288383484,0.9897143244743347,1
Cora,GCN,42,1,0.35504886507987976,0.782102644443512,0
Cora,GCN,42,1,0.57003253698349,0.9871525168418884,1
Cora,GCN,42,2,0.2833876311779022,0.9938348531723022,1
Cora,GCN,42,7,0.4702187180519104,0.7530114054679871,0
Cora,GCN,42,5,0.16872964799404144,0.9831238985061646,1
Cora,GCN,42,2,0.2833876311779022,0.9253041744232178,1
Cora,GCN,42,6,0.4881339967250824,0.07253333926200867,0
Cora,GCN,42,3,0.319218248128891,0.999914288520813,1
Cora,GCN,42,5,0.2547231614589691,0.980967104434967,0
Cora,GCN,42,7,0.3166589140892029,0.938258707523346,1
Cora,GCN,42,1,0.35504886507987976,0.940161943435669,1
Cora,GCN,42,1,0.35504886507987976,0.9970539808273315,0
Cora,GCN,42,2,0.2833876311779022,0.9810478687286377,1
Cora,GCN,42,2,0.2833876311779022,0.9946998357772827,0
Cora,GCN,42,4,0.11856676638126373,0.9968109726905823,0
Cora,GCN,42,2,0.7133550643920898,0.7047184109687805,1
Cora,GCN,42,2,0.2833876311779022,0.9749286770820618,1
Cora,GCN,42,3,0.1758957952260971,0.9992064833641052,1
Cora,GCN,42,4,0.44104233384132385,0.9696584939956665,1
Cora,GCN,42,4,0.22605863213539124,0.9991908669471741,0
Cora,GCN,42,6,0.1298278421163559,0.9986947178840637,0
Cora,GCN,42,2,0.2833876311779022,0.9964733719825745,0
Cora,GCN,42,1,0.35504886507987976,0.9998016953468323,0
Cora,GCN,42,4,0.22605863213539124,0.2626987099647522,0
Cora,GCN,42,4,0.22605863213539124,0.9971343278884888,0
Cora,GCN,42,3,0.1758957952260971,0.9997530579566956,1
Cora,GCN,42,1,0.35504886507987976,0.8506234884262085,1
Cora,GCN,42,1,0.35504886507987976,0.9697425961494446,1
Cora,GCN,42,3,0.319218248128891,0.9988032579421997,0
Cora,GCN,42,1,0.35504886507987976,0.07894158363342285,0
Cora,GCN,42,1,0.35504886507987976,0.9725801944732666,1
Cora,GCN,42,2,0.49837133288383484,0.9814091920852661,1
Cora,GCN,42,7,0.16309912502765656,0.9943065047264099,0
Cora,GCN,42,1,0.57003253698349,0.9968649744987488,0
Cora,GCN,42,6,0.20148907601833344,0.9893414378166199,0
Cora,GCN,42,1,0.57003253698349,0.9428402185440063,0
Cora,GCN,42,2,0.49837133288383484,0.7369661927223206,1
Cora,GCN,42,4,0.11856676638126373,0.9877907037734985,1
Cora,GCN,42,6,0.5597952604293823,0.27817821502685547,0
Cora,GCN,42,12,0.3164620101451874,0.940881609916687,0
Cora,GCN,42,1,0.35504886507987976,0.9948239326477051,0
Cora,GCN,42,5,0.08273614943027496,0.9998413324356079,1
Cora,GCN,42,1,0.35504886507987976,0.9512647986412048,0
Cora,GCN,42,2,0.2833876311779022,0.9989233613014221,1
Cora,GCN,42,7,0.22452305257320404,0.9975295662879944,1
Cora,GCN,42,7,0.5930665135383606,0.5142706632614136,1
Cora,GCN,42,2,0.2833876311779022,0.9973045587539673,0
Cora,GCN,42,1,0.57003253698349,0.8692150115966797,0
Cora,GCN,42,1,0.35504886507987976,0.9988692402839661,1
Cora,GCN,42,3,0.319218248128891,0.9683629870414734,1
Cora,GCN,42,3,0.319218248128891,0.9090831875801086,0
Cora,GCN,42,12,0.10147833824157715,0.999843955039978,1
Cora,GCN,42,1,0.57003253698349,0.9761291742324829,0
Cora,GCN,42,3,0.319218248128891,0.9978836178779602,0
Cora,GCN,42,2,0.2833876311779022,0.9846941828727722,0
Cora,GCN,42,16,0.13848437368869781,0.9999920129776001,0
Cora,GCN,42,1,0.57003253698349,0.9969315528869629,1
Cora,GCN,42,2,0.2833876311779022,0.6775444746017456,0
Cora,GCN,42,1,0.57003253698349,0.9143238067626953,0
Cora,GCN,42,5,0.38371336460113525,0.4665271043777466,0
Cora,GCN,42,4,0.6201953887939453,0.7850918173789978,0
Cora,GCN,42,3,0.4625406861305237,0.8762621283531189,0
Cora,GCN,42,1,1.0,0.8672024607658386,1
Cora,GCN,42,2,0.2833876311779022,0.9954047203063965,1
Cora,GCN,42,4,0.22605863213539124,0.9958401918411255,0
Cora,GCN,42,2,0.2833876311779022,0.8491029143333435,1
Cora,GCN,42,2,0.7133550643920898,0.6589769124984741,0
Cora,GCN,42,2,0.2833876311779022,0.29643094539642334,0
Cora,GCN,42,3,0.1758957952260971,0.9999898672103882,1
Cora,GCN,42,1,0.35504886507987976,0.9788789749145508,1
Cora,GCN,42,2,0.7133550643920898,0.7222976088523865,1
Cora,GCN,42,1,0.57003253698349,0.9758144021034241,1
Cora,GCN,42,1,0.35504886507987976,0.819564163684845,1
Cora,GCN,42,4,0.11856676638126373,0.9999985694885254,0
Cora,GCN,42,2,0.2833876311779022,0.22470873594284058,0
Cora,GCN,42,2,0.2833876311779022,0.9841277003288269,0
Cora,GCN,42,2,0.2833876311779022,0.8742959499359131,0
Cora,GCN,42,1,1.0,0.6769944429397583,1
Cora,GCN,42,2,0.2833876311779022,0.9854767918586731,0
Cora,GCN,42,5,0.16872964799404144,0.9984534978866577,0
Cora,GCN,42,1,0.57003253698349,0.9998677968978882,1
Cora,GCN,42,2,0.2833876311779022,0.7427843809127808,0
Cora,GCN,42,5,0.2117263823747635,0.9886142015457153,1
Cora,GCN,42,2,0.2833876311779022,0.9947212934494019,1
Cora,GCN,42,9,0.25472310185432434,0.7956075072288513,1
Cora,GCN,42,5,0.08273614943027496,0.9943481087684631,0
Cora,GCN,42,3,0.534201979637146,0.1057921051979065,0
Cora,GCN,42,1,0.35504886507987976,0.9882198572158813,1
Cora,GCN,42,9,0.44581976532936096,0.030446307733654976,0
Cora,GCN,42,3,0.1758957952260971,0.9998553991317749,0
Cora,GCN,42,2,0.7133550643920898,0.6770467162132263,1
Cora,GCN,42,1,0.35504886507987976,0.9685062170028687,1
Cora,GCN,42,4,0.11856676638126373,0.9738401174545288,0
Cora,GCN,42,2,0.2833876311779022,0.9864463806152344,0
Cora,GCN,42,9,0.3980455994606018,0.05716502666473389,0
Cora,GCN,42,1,0.57003253698349,0.9998087286949158,0
Cora,GCN,42,3,0.6058632135391235,0.9549455046653748,0
Cora,GCN,42,4,0.5485342144966125,0.7809262871742249,0
Cora,GCN,42,1,1.0,0.06927148997783661,0
Cora,GCN,42,5,0.5127035975456238,0.5743064880371094,0
Cora,GCN,42,5,0.2547231614589691,0.9783864617347717,1
Cora,GCN,42,2,0.2833876311779022,0.972599446773529,0
Cora,GCN,42,3,0.24755699932575226,0.642157793045044,0
Cora,GCN,42,5,0.08273614943027496,0.925057590007782,0
Cora,GCN,42,2,0.2833876311779022,0.9913712739944458,1
Cora,GCN,42,5,0.2117263823747635,0.8137101531028748,0
Cora,GCN,42,5,0.16872964799404144,0.9995346069335938,1
Cora,GCN,42,4,0.11856676638126373,0.995840311050415,1
Cora,GCN,42,5,0.2547231614589691,0.9987670183181763,0
Cora,GCN,42,29,0.5528585910797119,0.47438114881515503,1
Cora,GCN,42,10,0.050162866711616516,0.9999470710754395,1
Cora,GCN,42,5,0.5413681268692017,0.33606094121932983,0
Cora,GCN,42,7,0.10167519748210907,0.999841570854187,0
Cora,GCN,42,3,0.7491856813430786,0.04967278614640236,0
Cora,GCN,42,5,0.3407166004180908,0.998396098613739,1
Cora,GCN,42,3,0.534201979637146,0.3552282452583313,1
Cora,GCN,42,4,0.22605863213539124,0.9951943755149841,1
Cora,GCN,42,3,0.1758957952260971,0.9990332126617432,1
Cora,GCN,42,4,0.22605863213539124,0.9993178844451904,0
Cora,GCN,42,11,0.2540716826915741,0.8382891416549683,1
Cora,GCN,42,3,0.24755699932575226,0.051785413175821304,0
Cora,GCN,42,1,0.35504886507987976,0.6637853980064392,0
Cora,GCN,42,5,0.08273614943027496,0.9994524121284485,1
Cora,GCN,42,2,0.7133550643920898,0.004686622880399227,0
Cora,GCN,42,3,0.24755699932575226,0.91902095079422,0
Cora,GCN,42,3,0.1758957952260971,0.9804186224937439,1
Cora,GCN,42,11,0.11726384609937668,0.9996887445449829,1
Cora,GCN,42,4,0.22605863213539124,0.9996293783187866,0
Cora,GCN,42,2,0.7133550643920898,0.9148234128952026,1
Cora,GCN,42,6,0.1298278421163559,0.9970012307167053,0
Cora,GCN,42,2,0.2833876311779022,0.9673140048980713,1
Cora,GCN,42,2,0.49837133288383484,0.9975802898406982,0
Cora,GCN,42,3,0.319218248128891,0.9849293828010559,0
Cora,GCN,42,4,0.11856676638126373,0.9996858835220337,1
Cora,GCN,42,3,0.1758957952260971,0.9907681345939636,1
Cora,GCN,42,5,0.2547231614589691,0.9976016879081726,0
Cora,GCN,42,4,0.44104233384132385,0.9072441458702087,1
Cora,GCN,42,1,0.57003253698349,0.9852249026298523,0
Cora,GCN,42,2,0.2833876311779022,0.9452205896377563,0
Cora,GCN,42,1,0.57003253698349,0.9828677177429199,1
Cora,GCN,42,2,0.2833876311779022,0.8463810682296753,0
Cora,GCN,42,3,0.24755699932575226,0.9945947527885437,0
Cora,GCN,42,3,0.7491856813430786,0.001138843479566276,0
Cora,GCN,42,5,0.08273614943027496,0.9640939235687256,0
Cora,GCN,42,8,0.13409337401390076,0.9438880681991577,0
Cora,GCN,42,2,0.7133550643920898,0.8307926654815674,1
Cora,GCN,42,1,0.35504886507987976,0.9864237904548645,1
Cora,GCN,42,5,0.08273614943027496,0.997850775718689,1
Cora,GCN,42,2,0.2833876311779022,0.9852616190910339,0
Cora,GCN,42,1,0.35504886507987976,0.994644284248352,1
Cora,GCN,42,1,0.35504886507987976,0.9912263751029968,1
Cora,GCN,42,3,0.6058632135391235,0.7323018312454224,1
Cora,GCN,42,5,0.08273614943027496,0.9914402961730957,1
Cora,GCN,42,2,0.2833876311779022,0.9976135492324829,1
Cora,GCN,42,5,0.08273614943027496,0.994827926158905,1
Cora,GCN,42,3,0.24755699932575226,0.8593893647193909,0
Cora,GCN,42,5,0.2547231614589691,0.9995238780975342,1
Cora,GCN,42,4,0.22605863213539124,0.9981973767280579,0
Cora,GCN,42,5,0.5413681268692017,0.6518641710281372,1
Cora,GCN,42,3,0.1758957952260971,0.9728555083274841,0
Cora,GCN,42,4,0.22605863213539124,0.9986532926559448,0
Cora,GCN,42,5,0.3407166004180908,0.9688695073127747,0
Cora,GCN,42,4,0.22605863213539124,0.9970646500587463,1
Cora,GCN,42,1,0.57003253698349,0.9955058097839355,0
Cora,GCN,42,4,0.44104233384132385,0.9771266579627991,1
Cora,GCN,42,4,0.22605863213539124,0.9999486207962036,1
Cora,GCN,42,2,0.7133550643920898,0.9490601420402527,1
Cora,GCN,42,2,0.49837133288383484,0.9935245513916016,0
Cora,GCN,42,1,0.35504886507987976,0.999366819858551,0
Cora,GCN,42,4,0.11856676638126373,0.9918123483657837,0
Cora,GCN,42,4,0.11856676638126373,0.9999239444732666,1
Cora,GCN,42,4,0.22605863213539124,0.9157447218894958,1
Cora,GCN,42,5,0.6846905946731567,0.7057763338088989,1
Cora,GCN,42,1,0.57003253698349,0.9677582383155823,1
Cora,GCN,42,2,0.2833876311779022,0.9979903697967529,0
Cora,GCN,42,5,0.2547231614589691,0.9996416568756104,1
Cora,GCN,42,2,0.2833876311779022,0.9314905405044556,0
Cora,GCN,42,4,0.22605863213539124,0.8977830410003662,0
Cora,GCN,42,6,0.1298278421163559,0.7968156337738037,0
Cora,GCN,42,8,0.27741584181785583,0.9972130656242371,1
Cora,GCN,42,5,0.16872964799404144,0.9988191723823547,1
Cora,GCN,42,2,0.49837133288383484,0.9781322479248047,0
Cora,GCN,42,1,0.57003253698349,0.9587820768356323,1
Cora,GCN,42,2,0.7133550643920898,0.23015718162059784,0
Cora,GCN,42,5,0.2117263823747635,0.9964863061904907,0
Cora,GCN,42,1,0.57003253698349,0.9970917701721191,0
Cora,GCN,42,1,0.35504886507987976,0.9735186696052551,0
Cora,GCN,42,4,0.6560260653495789,0.019620483741164207,0
Cora,GCN,42,3,0.319218248128891,0.9792668223381042,0
Cora,GCN,42,1,0.35504886507987976,0.9801697134971619,1
Cora,GCN,42,3,0.6058632135391235,0.21821635961532593,0
Cora,GCN,42,7,0.16309912502765656,0.9984375834465027,1
Cora,GCN,42,9,0.1591748148202896,0.999995231628418,0
Cora,GCN,42,4,0.11856676638126373,0.9925071597099304,1
Cora,GCN,42,4,0.11856676638126373,0.9973993301391602,0
Cora,GCN,42,8,0.4207382798194885,0.9639791250228882,1
Cora,GCN,42,3,0.1758957952260971,0.9997079968452454,0
Cora,GCN,42,6,0.1298278421163559,0.983007550239563,1
Cora,GCN,42,3,0.319218248128891,0.9988778233528137,1
Cora,GCN,42,2,0.2833876311779022,0.9932085871696472,1
Cora,GCN,42,2,0.2833876311779022,0.7457858920097351,1
Cora,GCN,42,4,0.6560260653495789,0.64253830909729,0
Cora,GCN,42,4,0.5485342144966125,0.14845411479473114,0
Cora,GCN,42,3,0.319218248128891,0.9782989025115967,0
Cora,GCN,42,3,0.319218248128891,0.9919568300247192,1
Cora,GCN,42,3,0.319218248128891,0.9997746348381042,0
Cora,GCN,42,2,0.2833876311779022,0.7698976993560791,0
Cora,GCN,42,3,0.24755699932575226,0.988162100315094,0
Cora,GCN,42,4,0.47687292098999023,0.4218091070652008,0
Cora,GCN,42,1,1.0,0.011202698573470116,0
Cora,GCN,42,3,0.1758957952260971,0.9982879757881165,0
Cora,GCN,42,7,0.33201488852500916,0.5021596550941467,0
Cora,GCN,42,2,0.2833876311779022,0.994161069393158,1
Cora,GCN,42,5,0.16872964799404144,0.9176607131958008,1
Cora,GCN,42,2,0.2833876311779022,0.9960071444511414,1
Cora,GCN,42,5,0.38371336460113525,0.9920504689216614,1
Cora,GCN,42,3,0.1758957952260971,0.8467974662780762,0
Cora,GCN,42,4,0.22605863213539124,0.9975852966308594,1
Cora,GCN,42,2,0.7133550643920898,0.4683389365673065,1
Cora,GCN,42,5,0.5413681268692017,0.7343617081642151,0
Cora,GCN,42,3,0.1758957952260971,0.9948492646217346,0
Cora,GCN,42,2,0.2833876311779022,0.9967206120491028,1
Cora,GCN,42,9,0.1591748148202896,0.999648928642273,1
Cora,GCN,42,8,0.2953311800956726,0.9287063479423523,0
Cora,GCN,42,5,0.16872964799404144,0.9999440908432007,1
Cora,GCN,42,3,0.1758957952260971,0.7664461135864258,0
Cora,GCN,42,5,0.3407166004180908,0.9977219700813293,0
Cora,GCN,42,3,0.7491856813430786,0.003189352573826909,0
Cora,GCN,42,6,0.4881339967250824,0.6889121532440186,1
Cora,GCN,42,1,0.57003253698349,0.9793212413787842,1
Cora,GCN,42,6,0.3806421458721161,0.808786928653717,0
Cora,GCN,42,6,0.1298278421163559,0.9998084902763367,0
Cora,GCN,42,3,0.7491856813430786,0.3939853012561798,0
Cora,GCN,42,2,0.2833876311779022,0.990374743938446,1
Cora,GCN,42,2,0.2833876311779022,0.5079318881034851,0
Cora,GCN,42,2,0.2833876311779022,0.9918084740638733,1
Cora,GCN,42,1,0.35504886507987976,0.6877279281616211,0
Cora,GCN,42,2,0.2833876311779022,0.9936314225196838,0
Cora,GCN,42,5,0.3980455994606018,0.9712211489677429,0
Cora,GCN,42,3,0.319218248128891,0.9809734225273132,1
Cora,GCN,42,5,0.3407166004180908,0.9969596862792969,1
Cora,GCN,42,2,0.2833876311779022,0.9993120431900024,1
Cora,GCN,42,3,0.24755699932575226,0.9943376183509827,1
Cora,GCN,42,3,0.534201979637146,0.5542547106742859,0
Cora,GCN,42,5,0.16872964799404144,0.9913477301597595,0
Cora,GCN,42,1,0.35504886507987976,0.04055256024003029,0
Cora,GCN,42,8,0.41357216238975525,0.9653560519218445,0
Cora,GCN,42,4,0.11856676638126373,0.9993034601211548,0
Cora,GCN,42,4,0.22605863213539124,0.9995287656784058,0
Cora,GCN,42,2,0.2833876311779022,0.9988105297088623,1
Cora,GCN,42,6,0.058166585862636566,0.9983841180801392,0
Cora,GCN,42,3,0.24755699932575226,0.9828363060951233,1
Cora,GCN,42,3,0.6058632135391235,0.6823007464408875,1
Cora,GCN,42,2,0.49837133288383484,0.9445039629936218,1
Cora,GCN,42,2,0.2833876311779022,0.9584894776344299,1
Cora,GCN,42,6,0.34481149911880493,0.9778347015380859,0
Cora,GCN,42,5,0.2117263823747635,0.996727705001831,1
Cora,GCN,42,1,0.35504886507987976,0.9865522980690002,1
Cora,GCN,42,1,0.35504886507987976,0.9948114156723022,1
Cora,GCN,42,1,0.57003253698349,0.9888904094696045,0
Cora,GCN,42,3,0.1758957952260971,0.9998397827148438,0
Cora,GCN,42,1,0.35504886507987976,0.9285017251968384,0
Cora,GCN,42,2,0.2833876311779022,0.9685764312744141,0
Cora,GCN,42,2,0.2833876311779022,0.9998432397842407,0
Cora,GCN,42,1,0.57003253698349,0.995080828666687,1
Cora,GCN,42,3,0.1758957952260971,0.9081657528877258,0
Cora,GCN,42,1,0.57003253698349,0.991041898727417,1
Cora,GCN,42,3,0.319218248128891,0.9974810481071472,1
Cora,GCN,42,3,0.319218248128891,0.9995859265327454,0
Cora,GCN,42,2,0.2833876311779022,0.9987834095954895,1
Cora,GCN,42,3,0.24755699932575226,0.9355269074440002,1
Cora,GCN,42,1,0.35504886507987976,0.9581242799758911,1
Cora,GCN,42,1,0.57003253698349,0.9969315528869629,1
Cora,GCN,42,3,0.24755699932575226,0.9991649389266968,0
Cora,GCN,42,5,0.2117263823747635,0.9943791031837463,0
Cora,GCN,42,3,0.1758957952260971,0.9995788931846619,1
Cora,GCN,42,1,0.57003253698349,0.959234356880188,1
Cora,GCN,42,1,0.35504886507987976,0.9838749170303345,1
Cora,GCN,42,2,0.2833876311779022,0.980614423751831,1
Cora,GCN,42,1,0.57003253698349,0.9396543502807617,1
Cora,GCN,42,4,0.5485342144966125,0.7276878356933594,1
Cora,GCN,42,2,0.2833876311779022,0.9699541926383972,0
Cora,GCN,42,1,0.57003253698349,0.9912263751029968,0
Cora,GCN,42,1,0.35504886507987976,0.8884516954421997,1
Cora,GCN,42,3,0.1758957952260971,0.6735422611236572,0
Cora,GCN,42,2,0.7133550643920898,0.9156647324562073,1
Cora,GCN,42,3,0.1758957952260971,0.9809476137161255,0
Cora,GCN,42,2,0.2833876311779022,0.9898271560668945,0
Cora,GCN,42,3,0.1758957952260971,0.9772303700447083,0
Cora,GCN,42,2,0.2833876311779022,0.9983603358268738,0
Cora,GCN,42,8,0.026601513847708702,0.9952647686004639,0
Cora,GCN,42,3,0.319218248128891,0.9297063946723938,1
Cora,GCN,42,1,0.35504886507987976,0.9891039133071899,0
Cora,GCN,42,3,0.534201979637146,0.9844943881034851,0
Cora,GCN,42,4,0.22605863213539124,0.9994862079620361,1
Cora,GCN,42,7,0.16309912502765656,0.9998297691345215,1
Cora,GCN,42,6,0.20148907601833344,0.9999125003814697,1
Cora,GCN,42,4,0.22605863213539124,0.9994188547134399,1
Cora,GCN,42,1,0.35504886507987976,0.9991205334663391,0
Cora,GCN,42,3,0.6058632135391235,0.02628886140882969,0
Cora,GCN,42,5,0.38371336460113525,0.7342328429222107,1
Cora,GCN,42,5,0.2117263823747635,0.9981208443641663,1
Cora,GCN,42,2,0.2833876311779022,0.9996035695075989,0
Cora,GCN,42,4,0.11856676638126373,0.9909918308258057,0
Cora,GCN,42,1,0.35504886507987976,0.5659576058387756,0
Cora,GCN,42,2,0.2833876311779022,0.9986988306045532,1
Cora,GCN,42,1,0.35504886507987976,0.9332413673400879,0
Cora,GCN,42,2,0.2833876311779022,0.9921342134475708,1
Cora,GCN,42,6,0.058166585862636566,0.9917261600494385,1
Cora,GCN,42,4,0.22605863213539124,0.9930817484855652,0
Cora,GCN,42,5,0.16872964799404144,0.9589552879333496,0
Cora,GCN,42,3,0.534201979637146,0.5202351808547974,0
Cora,GCN,42,1,0.57003253698349,0.9999982118606567,1
Cora,GCN,42,3,0.24755699932575226,0.9987510442733765,1
Cora,GCN,42,1,0.57003253698349,0.9895311594009399,0
Cora,GCN,42,2,0.7133550643920898,0.22933851182460785,0
Cora,GCN,42,3,0.1758957952260971,0.9475588798522949,0
Cora,GCN,42,6,0.058166585862636566,0.9997337460517883,0
Cora,GCN,42,6,0.1298278421163559,0.9996923208236694,1
Cora,GCN,42,2,0.2833876311779022,0.9980159997940063,1
Cora,GCN,42,4,0.11856676638126373,0.9992314577102661,1
Cora,GCN,42,2,0.2833876311779022,0.8867157101631165,1
Cora,GCN,42,5,0.5986970663070679,0.20977430045604706,0
Cora,GCN,42,2,0.2833876311779022,0.9016461372375488,1
Cora,GCN,42,1,0.35504886507987976,0.9877305626869202,1
Cora,GCN,42,3,0.319218248128891,0.9998356103897095,0
Cora,GCN,42,4,0.33355045318603516,0.9987897276878357,0
Cora,GCN,42,4,0.11856676638126373,0.996453046798706,0
Cora,GCN,42,2,0.2833876311779022,0.9916359186172485,1
Cora,GCN,42,2,0.49837133288383484,0.9844954609870911,1
Cora,GCN,42,5,0.5986970663070679,0.041545040905475616,0
Cora,GCN,42,34,0.4558562934398651,0.9728561639785767,0
Cora,GCN,42,1,0.57003253698349,0.9987200498580933,1
Cora,GCN,42,13,0.30307480692863464,0.9915885329246521,0
Cora,GCN,42,5,0.16872964799404144,0.986257791519165,0
Cora,GCN,42,3,0.8925081491470337,0.31404462456703186,1
Cora,GCN,42,1,0.35504886507987976,0.9998503923416138,1
Cora,GCN,42,1,0.57003253698349,0.9981982111930847,0
Cora,GCN,42,5,0.16872964799404144,0.9978739023208618,0
Cora,GCN,42,1,0.35504886507987976,0.07056977599859238,0
Cora,GCN,42,3,0.1758957952260971,0.9987366795539856,1
